Gene stable ID	Transcript stable ID	Cleavage site (Signalp)	Cleavage site (Signalp) start	Cleavage site (Signalp) end
ENSMUSG00000063239	ENSMUST00000118489	SignalP-noTM	1	32
ENSMUSG00000063239	ENSMUST00000118161	SignalP-noTM	1	32
ENSMUSG00000056116	ENSMUST00000058801	SignalP-noTM	1	19
ENSMUSG00000056116	ENSMUST00000080015	SignalP-noTM	1	19
ENSMUSG00000056116	ENSMUST00000077960	SignalP-noTM	1	19
ENSMUSG00000020007	ENSMUST00000020185	SignalP-noTM	1	32
ENSMUSG00000095658	ENSMUST00000175853	SignalP-noTM	1	18
ENSMUSG00000040329	ENSMUST00000194279	SignalP-noTM	1	25
ENSMUSG00000049612	ENSMUST00000164465	SignalP-noTM	1	27
ENSMUSG00000094687	ENSMUST00000095425	SignalP-noTM	1	19
ENSMUSG00000073735	ENSMUST00000097818	SignalP-noTM	1	20
ENSMUSG00000067773	ENSMUST00000088463	SignalP-noTM	1	19
ENSMUSG00000067773	ENSMUST00000097817	SignalP-noTM	1	19
ENSMUSG00000061958	ENSMUST00000077452	SignalP-noTM	1	19
ENSMUSG00000036091	ENSMUST00000148440	SignalP-noTM	1	24
ENSMUSG00000036091	ENSMUST00000040059	SignalP-noTM	1	24
ENSMUSG00000036091	ENSMUST00000149487	SignalP-noTM	1	24
ENSMUSG00000036925	ENSMUST00000037685	SignalP-noTM	1	19
ENSMUSG00000036925	ENSMUST00000226584	SignalP-noTM	1	19
ENSMUSG00000053835	ENSMUST00000113760	SignalP-noTM	1	17
ENSMUSG00000053835	ENSMUST00000174063	SignalP-noTM	1	17
ENSMUSG00000026712	ENSMUST00000028045	SignalP-noTM	1	22
ENSMUSG00000038074	ENSMUST00000046520	SignalP-noTM	1	19
ENSMUSG00000045083	ENSMUST00000065173	SignalP-noTM	1	27
ENSMUSG00000045083	ENSMUST00000098151	SignalP-noTM	1	27
ENSMUSG00000045083	ENSMUST00000108122	SignalP-noTM	1	27
ENSMUSG00000045083	ENSMUST00000108124	SignalP-noTM	1	27
ENSMUSG00000045083	ENSMUST00000164772	SignalP-noTM	1	27
ENSMUSG00000027950	ENSMUST00000200558	SignalP-noTM	1	25
ENSMUSG00000027950	ENSMUST00000029562	SignalP-noTM	1	25
ENSMUSG00000049583	ENSMUST00000125009	SignalP-noTM	1	18
ENSMUSG00000049583	ENSMUST00000155358	SignalP-noTM	1	18
ENSMUSG00000049583	ENSMUST00000107263	SignalP-noTM	1	18
ENSMUSG00000025892	ENSMUST00000063508	SignalP-noTM	1	21
ENSMUSG00000025892	ENSMUST00000212533	SignalP-noTM	1	21
ENSMUSG00000025892	ENSMUST00000163309	SignalP-noTM	1	21
ENSMUSG00000025892	ENSMUST00000027020	SignalP-noTM	1	21
ENSMUSG00000042243	ENSMUST00000026078	SignalP-noTM	1	17
ENSMUSG00000021347	ENSMUST00000080595	SignalP-noTM	1	29
ENSMUSG00000074444	ENSMUST00000098898	SignalP-noTM	1	19
ENSMUSG00000058145	ENSMUST00000107478	SignalP-noTM	1	26
ENSMUSG00000058145	ENSMUST00000098382	SignalP-noTM	1	26
ENSMUSG00000096373	ENSMUST00000075108	SignalP-noTM	1	18
ENSMUSG00000040138	ENSMUST00000040134	SignalP-noTM	1	24
ENSMUSG00000059022	ENSMUST00000101614	SignalP-noTM	1	21
ENSMUSG00000059022	ENSMUST00000078112	SignalP-noTM	1	21
ENSMUSG00000001555	ENSMUST00000001595	SignalP-noTM	1	31
ENSMUSG00000001555	ENSMUST00000107400	SignalP-noTM	1	31
ENSMUSG00000096743	ENSMUST00000094866	SignalP-noTM	1	18
ENSMUSG00000024421	ENSMUST00000092070	SignalP-noTM	1	31
ENSMUSG00000024421	ENSMUST00000188815	SignalP-noTM	1	23
ENSMUSG00000037145	ENSMUST00000108821	SignalP-noTM	1	26
ENSMUSG00000037145	ENSMUST00000048801	SignalP-noTM	1	26
ENSMUSG00000096691	ENSMUST00000165921	SignalP-noTM	1	18
ENSMUSG00000078787	ENSMUST00000108385	SignalP-TM	1	25
ENSMUSG00000031520	ENSMUST00000033919	SignalP-noTM	1	17
ENSMUSG00000031520	ENSMUST00000210831	SignalP-noTM	1	17
ENSMUSG00000035274	ENSMUST00000006559	SignalP-noTM	1	31
ENSMUSG00000035274	ENSMUST00000098500	SignalP-noTM	1	31
ENSMUSG00000063600	ENSMUST00000119598	SignalP-noTM	1	23
ENSMUSG00000063600	ENSMUST00000118531	SignalP-noTM	1	23
ENSMUSG00000003316	ENSMUST00000169020	SignalP-noTM	1	27
ENSMUSG00000003316	ENSMUST00000003404	SignalP-noTM	1	27
ENSMUSG00000070509	ENSMUST00000128471	SignalP-noTM	1	31
ENSMUSG00000070509	ENSMUST00000139780	SignalP-noTM	1	31
ENSMUSG00000056728	ENSMUST00000043754	SignalP-noTM	1	17
ENSMUSG00000038572	ENSMUST00000045959	SignalP-noTM	1	19
ENSMUSG00000072511	ENSMUST00000100584	SignalP-noTM	1	29
ENSMUSG00000039716	ENSMUST00000165075	SignalP-noTM	1	25
ENSMUSG00000074443	ENSMUST00000098897	SignalP-noTM	1	19
ENSMUSG00000049252	ENSMUST00000052550	SignalP-noTM	1	20
ENSMUSG00000049252	ENSMUST00000203080	SignalP-noTM	1	20
ENSMUSG00000049252	ENSMUST00000204204	SignalP-noTM	1	20
ENSMUSG00000049252	ENSMUST00000142688	SignalP-noTM	1	20
ENSMUSG00000074442	ENSMUST00000098896	SignalP-noTM	1	19
ENSMUSG00000079116	ENSMUST00000110754	SignalP-noTM	1	19
ENSMUSG00000031480	ENSMUST00000069828	SignalP-noTM	1	22
ENSMUSG00000031480	ENSMUST00000160585	SignalP-noTM	1	22
ENSMUSG00000021922	ENSMUST00000120269	SignalP-noTM	1	28
ENSMUSG00000021922	ENSMUST00000078490	SignalP-noTM	1	28
ENSMUSG00000021922	ENSMUST00000006703	SignalP-noTM	1	28
ENSMUSG00000021922	ENSMUST00000168782	SignalP-noTM	1	28
ENSMUSG00000027792	ENSMUST00000029367	SignalP-noTM	1	29
ENSMUSG00000027792	ENSMUST00000138216	SignalP-noTM	1	29
ENSMUSG00000038776	ENSMUST00000036928	SignalP-noTM	1	12
ENSMUSG00000038776	ENSMUST00000111068	SignalP-noTM	1	12
ENSMUSG00000038776	ENSMUST00000147585	SignalP-noTM	1	12
ENSMUSG00000034579	ENSMUST00000064265	SignalP-noTM	1	19
ENSMUSG00000048234	ENSMUST00000062525	SignalP-noTM	1	31
ENSMUSG00000030876	ENSMUST00000033163	SignalP-noTM	1	18
ENSMUSG00000031447	ENSMUST00000033824	SignalP-noTM	1	24
ENSMUSG00000027408	ENSMUST00000028897	SignalP-noTM	1	20
ENSMUSG00000039646	ENSMUST00000038770	SignalP-noTM	1	24
ENSMUSG00000043019	ENSMUST00000188145	SignalP-noTM	1	34
ENSMUSG00000043019	ENSMUST00000059498	SignalP-noTM	1	34
ENSMUSG00000043019	ENSMUST00000187951	SignalP-noTM	1	34
ENSMUSG00000043019	ENSMUST00000191070	SignalP-noTM	1	34
ENSMUSG00000037406	ENSMUST00000084031	SignalP-noTM	1	30
ENSMUSG00000038463	ENSMUST00000046792	SignalP-noTM	1	20
ENSMUSG00000061273	ENSMUST00000059899	SignalP-TM	1	20
ENSMUSG00000031253	ENSMUST00000033606	SignalP-noTM	1	28
ENSMUSG00000031253	ENSMUST00000113304	SignalP-noTM	1	28
ENSMUSG00000048236	ENSMUST00000106755	SignalP-noTM	1	22
ENSMUSG00000031375	ENSMUST00000033741	SignalP-noTM	1	16
ENSMUSG00000031375	ENSMUST00000169489	SignalP-noTM	1	16
ENSMUSG00000055761	ENSMUST00000119374	SignalP-TM	1	21
ENSMUSG00000055761	ENSMUST00000102998	SignalP-TM	1	21
ENSMUSG00000032484	ENSMUST00000035061	SignalP-noTM	1	21
ENSMUSG00000001128	ENSMUST00000001156	SignalP-noTM	1	23
ENSMUSG00000028207	ENSMUST00000108339	SignalP-noTM	1	22
ENSMUSG00000028207	ENSMUST00000131605	SignalP-noTM	1	22
ENSMUSG00000053184	ENSMUST00000103223	SignalP-noTM	1	35
ENSMUSG00000053184	ENSMUST00000103222	SignalP-noTM	1	35
ENSMUSG00000048174	ENSMUST00000058167	SignalP-noTM	1	24
ENSMUSG00000048174	ENSMUST00000188789	SignalP-noTM	1	24
ENSMUSG00000020142	ENSMUST00000004634	SignalP-TM	1	24
ENSMUSG00000023918	ENSMUST00000024711	SignalP-noTM	1	22
ENSMUSG00000023918	ENSMUST00000167993	SignalP-noTM	1	22
ENSMUSG00000023918	ENSMUST00000170723	SignalP-noTM	1	22
ENSMUSG00000023918	ENSMUST00000164524	SignalP-noTM	1	22
ENSMUSG00000052234	ENSMUST00000049768	SignalP-noTM	1	23
ENSMUSG00000032575	ENSMUST00000159283	SignalP-noTM	1	21
ENSMUSG00000034855	ENSMUST00000038816	SignalP-noTM	1	21
ENSMUSG00000034855	ENSMUST00000118006	SignalP-noTM	1	21
ENSMUSG00000066512	ENSMUST00000074359	SignalP-noTM	1	17
ENSMUSG00000020522	ENSMUST00000108849	SignalP-noTM	1	21
ENSMUSG00000020522	ENSMUST00000020830	SignalP-noTM	1	21
ENSMUSG00000020522	ENSMUST00000108848	SignalP-noTM	1	21
ENSMUSG00000050248	ENSMUST00000056365	SignalP-noTM	1	29
ENSMUSG00000102367	ENSMUST00000193888	SignalP-noTM	1	19
ENSMUSG00000102367	ENSMUST00000194044	SignalP-noTM	1	19
ENSMUSG00000102367	ENSMUST00000195286	SignalP-noTM	1	19
ENSMUSG00000102367	ENSMUST00000007433	SignalP-noTM	1	19
ENSMUSG00000102367	ENSMUST00000178033	SignalP-noTM	1	19
ENSMUSG00000060183	ENSMUST00000077820	SignalP-noTM	1	20
ENSMUSG00000038403	ENSMUST00000049208	SignalP-noTM	1	32
ENSMUSG00000027239	ENSMUST00000028672	SignalP-noTM	1	22
ENSMUSG00000027239	ENSMUST00000069423	SignalP-noTM	1	22
ENSMUSG00000027239	ENSMUST00000090602	SignalP-noTM	1	22
ENSMUSG00000027239	ENSMUST00000111309	SignalP-noTM	1	22
ENSMUSG00000021613	ENSMUST00000022108	SignalP-noTM	1	15
ENSMUSG00000034842	ENSMUST00000154245	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000125462	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000121096	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000120781	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000128246	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000145072	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000138687	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000124509	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000120193	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000117108	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000118106	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000120416	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000119587	SignalP-noTM	1	26
ENSMUSG00000034842	ENSMUST00000113083	SignalP-noTM	1	26
ENSMUSG00000006488	ENSMUST00000095924	SignalP-noTM	1	30
ENSMUSG00000006488	ENSMUST00000006659	SignalP-noTM	1	29
ENSMUSG00000006488	ENSMUST00000224852	SignalP-noTM	1	29
ENSMUSG00000024913	ENSMUST00000025856	SignalP-noTM	1	30
ENSMUSG00000024913	ENSMUST00000176867	SignalP-noTM	1	30
ENSMUSG00000063903	ENSMUST00000075162	SignalP-noTM	1	17
ENSMUSG00000053024	ENSMUST00000086521	SignalP-noTM	1	28
ENSMUSG00000053024	ENSMUST00000188943	SignalP-noTM	1	28
ENSMUSG00000026344	ENSMUST00000159417	SignalP-noTM	1	20
ENSMUSG00000008140	ENSMUST00000118808	SignalP-noTM	1	37
ENSMUSG00000008140	ENSMUST00000118515	SignalP-noTM	1	37
ENSMUSG00000008140	ENSMUST00000138328	SignalP-noTM	1	37
ENSMUSG00000044254	ENSMUST00000049507	SignalP-noTM	1	34
ENSMUSG00000010435	ENSMUST00000210276	SignalP-noTM	1	24
ENSMUSG00000010435	ENSMUST00000010579	SignalP-noTM	1	24
ENSMUSG00000010435	ENSMUST00000209428	SignalP-noTM	1	24
ENSMUSG00000028958	ENSMUST00000030799	SignalP-TM	1	27
ENSMUSG00000028958	ENSMUST00000115033	SignalP-TM	1	27
ENSMUSG00000028958	ENSMUST00000127194	SignalP-TM	1	27
ENSMUSG00000028958	ENSMUST00000123167	SignalP-TM	1	27
ENSMUSG00000020841	ENSMUST00000021201	SignalP-noTM	1	37
ENSMUSG00000006369	ENSMUST00000057410	SignalP-noTM	1	29
ENSMUSG00000006369	ENSMUST00000109432	SignalP-noTM	1	29
ENSMUSG00000028635	ENSMUST00000030384	SignalP-noTM	1	23
ENSMUSG00000067998	ENSMUST00000088924	SignalP-noTM	1	15
ENSMUSG00000042570	ENSMUST00000165866	SignalP-noTM	1	20
ENSMUSG00000057899	ENSMUST00000113614	SignalP-noTM	1	18
ENSMUSG00000067996	ENSMUST00000088921	SignalP-noTM	1	15
ENSMUSG00000041293	ENSMUST00000047399	SignalP-noTM	1	17
ENSMUSG00000039496	ENSMUST00000036350	SignalP-noTM	1	24
ENSMUSG00000000632	ENSMUST00000093995	SignalP-noTM	1	19
ENSMUSG00000000632	ENSMUST00000000646	SignalP-noTM	1	19
ENSMUSG00000030560	ENSMUST00000032779	SignalP-noTM	1	24
ENSMUSG00000030560	ENSMUST00000131108	SignalP-noTM	1	24
ENSMUSG00000030560	ENSMUST00000128791	SignalP-noTM	1	24
ENSMUSG00000074199	ENSMUST00000189673	SignalP-noTM	1	22
ENSMUSG00000074199	ENSMUST00000190990	SignalP-noTM	1	22
ENSMUSG00000074199	ENSMUST00000189962	SignalP-noTM	1	22
ENSMUSG00000074199	ENSMUST00000187493	SignalP-noTM	1	22
ENSMUSG00000074199	ENSMUST00000098559	SignalP-noTM	1	22
ENSMUSG00000089661	ENSMUST00000121848	SignalP-noTM	1	23
ENSMUSG00000089661	ENSMUST00000071986	SignalP-noTM	1	22
ENSMUSG00000021904	ENSMUST00000090180	SignalP-noTM	1	22
ENSMUSG00000042501	ENSMUST00000035577	SignalP-noTM	1	30
ENSMUSG00000000693	ENSMUST00000000707	SignalP-noTM	1	26
ENSMUSG00000000693	ENSMUST00000101257	SignalP-noTM	1	26
ENSMUSG00000028048	ENSMUST00000077367	SignalP-noTM	1	19
ENSMUSG00000028048	ENSMUST00000167998	SignalP-noTM	1	19
ENSMUSG00000032855	ENSMUST00000228550	SignalP-noTM	1	23
ENSMUSG00000032855	ENSMUST00000035565	SignalP-noTM	1	23
ENSMUSG00000026616	ENSMUST00000195120	SignalP-noTM	1	20
ENSMUSG00000026616	ENSMUST00000193801	SignalP-noTM	1	20
ENSMUSG00000026616	ENSMUST00000210219	SignalP-noTM	1	20
ENSMUSG00000026616	ENSMUST00000082321	SignalP-noTM	1	20
ENSMUSG00000050711	ENSMUST00000185234	SignalP-noTM	1	27
ENSMUSG00000050711	ENSMUST00000049972	SignalP-noTM	1	27
ENSMUSG00000021614	ENSMUST00000159910	SignalP-noTM	1	20
ENSMUSG00000021614	ENSMUST00000159337	SignalP-noTM	1	20
ENSMUSG00000021614	ENSMUST00000109546	SignalP-noTM	1	20
ENSMUSG00000021614	ENSMUST00000109543	SignalP-noTM	1	20
ENSMUSG00000021614	ENSMUST00000109544	SignalP-noTM	1	20
ENSMUSG00000021614	ENSMUST00000162715	SignalP-noTM	1	20
ENSMUSG00000070645	ENSMUST00000094556	SignalP-noTM	1	21
ENSMUSG00000045648	ENSMUST00000053922	SignalP-noTM	1	21
ENSMUSG00000045648	ENSMUST00000161937	SignalP-noTM	1	21
ENSMUSG00000045648	ENSMUST00000162182	SignalP-noTM	1	21
ENSMUSG00000018589	ENSMUST00000058787	SignalP-noTM	1	27
ENSMUSG00000046899	ENSMUST00000006660	SignalP-noTM	1	30
ENSMUSG00000023279	ENSMUST00000024049	SignalP-noTM	1	25
ENSMUSG00000062329	ENSMUST00000073554	SignalP-noTM	1	25
ENSMUSG00000001281	ENSMUST00000001327	SignalP-noTM	1	19
ENSMUSG00000001281	ENSMUST00000127014	SignalP-noTM	1	23
ENSMUSG00000091945	ENSMUST00000168033	SignalP-noTM	1	18
ENSMUSG00000091076	ENSMUST00000168175	SignalP-noTM	1	18
ENSMUSG00000040717	ENSMUST00000035336	SignalP-noTM	1	16
ENSMUSG00000040717	ENSMUST00000223942	SignalP-noTM	1	16
ENSMUSG00000018906	ENSMUST00000151218	SignalP-noTM	1	19
ENSMUSG00000018906	ENSMUST00000093107	SignalP-noTM	1	19
ENSMUSG00000018906	ENSMUST00000019050	SignalP-noTM	1	19
ENSMUSG00000018906	ENSMUST00000174616	SignalP-noTM	1	19
ENSMUSG00000018906	ENSMUST00000126840	SignalP-noTM	1	19
ENSMUSG00000018906	ENSMUST00000135653	SignalP-noTM	1	19
ENSMUSG00000018906	ENSMUST00000138477	SignalP-noTM	1	19
ENSMUSG00000021235	ENSMUST00000110276	SignalP-noTM	1	20
ENSMUSG00000021235	ENSMUST00000110278	SignalP-noTM	1	20
ENSMUSG00000021235	ENSMUST00000145522	SignalP-noTM	1	19
ENSMUSG00000021235	ENSMUST00000021661	SignalP-noTM	1	20
ENSMUSG00000031340	ENSMUST00000064780	SignalP-noTM	1	22
ENSMUSG00000062705	ENSMUST00000080766	SignalP-noTM	1	17
ENSMUSG00000062705	ENSMUST00000223978	SignalP-noTM	1	17
ENSMUSG00000062705	ENSMUST00000223698	SignalP-noTM	1	17
ENSMUSG00000038173	ENSMUST00000039840	SignalP-noTM	1	22
ENSMUSG00000038173	ENSMUST00000119686	SignalP-noTM	1	22
ENSMUSG00000031668	ENSMUST00000034093	SignalP-noTM	1	28
ENSMUSG00000031668	ENSMUST00000162950	SignalP-noTM	1	28
ENSMUSG00000034755	ENSMUST00000113364	SignalP-noTM	1	23
ENSMUSG00000034755	ENSMUST00000113358	SignalP-noTM	1	23
ENSMUSG00000034755	ENSMUST00000192677	SignalP-noTM	1	23
ENSMUSG00000034755	ENSMUST00000193899	SignalP-noTM	1	23
ENSMUSG00000034755	ENSMUST00000050239	SignalP-noTM	1	23
ENSMUSG00000114432	ENSMUST00000225859	SignalP-noTM	1	28
ENSMUSG00000114432	ENSMUST00000225167	SignalP-noTM	1	28
ENSMUSG00000021194	ENSMUST00000021610	SignalP-noTM	1	18
ENSMUSG00000044258	ENSMUST00000021880	SignalP-noTM	1	28
ENSMUSG00000031966	ENSMUST00000210274	SignalP-noTM	1	25
ENSMUSG00000050345	ENSMUST00000091569	SignalP-noTM	1	19
ENSMUSG00000035385	ENSMUST00000000193	SignalP-noTM	1	23
ENSMUSG00000032336	ENSMUST00000177292	SignalP-noTM	1	28
ENSMUSG00000032336	ENSMUST00000085651	SignalP-noTM	1	28
ENSMUSG00000032336	ENSMUST00000176557	SignalP-noTM	1	28
ENSMUSG00000032336	ENSMUST00000177064	SignalP-noTM	1	28
ENSMUSG00000032336	ENSMUST00000114121	SignalP-noTM	1	28
ENSMUSG00000050967	ENSMUST00000053355	SignalP-noTM	1	31
ENSMUSG00000056492	ENSMUST00000226087	SignalP-noTM	1	24
ENSMUSG00000056492	ENSMUST00000224278	SignalP-noTM	1	24
ENSMUSG00000056492	ENSMUST00000225466	SignalP-noTM	1	24
ENSMUSG00000056492	ENSMUST00000113599	SignalP-noTM	1	24
ENSMUSG00000005202	ENSMUST00000005334	SignalP-noTM	1	27
ENSMUSG00000036949	ENSMUST00000114731	SignalP-noTM	1	23
ENSMUSG00000036949	ENSMUST00000082290	SignalP-noTM	1	23
ENSMUSG00000036949	ENSMUST00000133258	SignalP-noTM	1	23
ENSMUSG00000021348	ENSMUST00000224026	SignalP-noTM	1	30
ENSMUSG00000021348	ENSMUST00000021776	SignalP-noTM	1	29
ENSMUSG00000029260	ENSMUST00000031181	SignalP-noTM	1	25
ENSMUSG00000029260	ENSMUST00000113333	SignalP-noTM	1	25
ENSMUSG00000035745	ENSMUST00000045085	SignalP-noTM	1	18
ENSMUSG00000029869	ENSMUST00000114732	SignalP-noTM	1	32
ENSMUSG00000042846	ENSMUST00000105439	SignalP-noTM	1	30
ENSMUSG00000024308	ENSMUST00000025161	SignalP-noTM	1	23
ENSMUSG00000075702	ENSMUST00000094469	SignalP-noTM	1	23
ENSMUSG00000035373	ENSMUST00000021011	SignalP-noTM	1	23
ENSMUSG00000042082	ENSMUST00000091403	SignalP-noTM	1	39
ENSMUSG00000012422	ENSMUST00000161568	SignalP-TM	1	26
ENSMUSG00000058755	ENSMUST00000075221	SignalP-noTM	1	24
ENSMUSG00000030748	ENSMUST00000033004	SignalP-noTM	1	30
ENSMUSG00000030748	ENSMUST00000206217	SignalP-noTM	1	30
ENSMUSG00000030748	ENSMUST00000205985	SignalP-noTM	1	30
ENSMUSG00000024903	ENSMUST00000058651	SignalP-TM	1	26
ENSMUSG00000109238	ENSMUST00000207669	SignalP-noTM	1	15
ENSMUSG00000090966	ENSMUST00000164856	SignalP-noTM	1	18
ENSMUSG00000046723	ENSMUST00000051614	SignalP-noTM	1	34
ENSMUSG00000035836	ENSMUST00000031183	SignalP-noTM	1	24
ENSMUSG00000070841	ENSMUST00000173459	SignalP-noTM	1	18
ENSMUSG00000114865	ENSMUST00000224691	SignalP-noTM	1	18
ENSMUSG00000091407	ENSMUST00000171996	SignalP-noTM	1	18
ENSMUSG00000096399	ENSMUST00000169683	SignalP-noTM	1	18
ENSMUSG00000034660	ENSMUST00000037553	SignalP-noTM	1	18
ENSMUSG00000031343	ENSMUST00000055966	SignalP-noTM	1	28
ENSMUSG00000026879	ENSMUST00000028239	SignalP-noTM	1	25
ENSMUSG00000034139	ENSMUST00000039047	SignalP-noTM	1	21
ENSMUSG00000025876	ENSMUST00000026994	SignalP-noTM	1	25
ENSMUSG00000025876	ENSMUST00000109994	SignalP-noTM	1	25
ENSMUSG00000026401	ENSMUST00000112488	SignalP-noTM	1	32
ENSMUSG00000026401	ENSMUST00000119432	SignalP-noTM	1	32
ENSMUSG00000027304	ENSMUST00000028767	SignalP-noTM	1	29
ENSMUSG00000037419	ENSMUST00000167549	SignalP-noTM	1	21
ENSMUSG00000037419	ENSMUST00000214236	SignalP-noTM	1	21
ENSMUSG00000023914	ENSMUST00000117137	SignalP-noTM	1	20
ENSMUSG00000004371	ENSMUST00000094892	SignalP-noTM	1	21
ENSMUSG00000046178	ENSMUST00000160300	SignalP-noTM	1	21
ENSMUSG00000046178	ENSMUST00000060369	SignalP-noTM	1	21
ENSMUSG00000035811	ENSMUST00000031186	SignalP-noTM	1	23
ENSMUSG00000003534	ENSMUST00000119825	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000117301	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000097333	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000155628	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000134995	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000146472	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000145900	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000135078	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000166980	SignalP-noTM	1	21
ENSMUSG00000003534	ENSMUST00000003628	SignalP-noTM	1	21
ENSMUSG00000028885	ENSMUST00000030709	SignalP-noTM	1	18
ENSMUSG00000030669	ENSMUST00000032906	SignalP-noTM	1	25
ENSMUSG00000030669	ENSMUST00000206156	SignalP-noTM	1	25
ENSMUSG00000030669	ENSMUST00000032907	SignalP-noTM	1	25
ENSMUSG00000030669	ENSMUST00000206853	SignalP-noTM	1	25
ENSMUSG00000030669	ENSMUST00000205933	SignalP-noTM	1	25
ENSMUSG00000030669	ENSMUST00000205714	SignalP-noTM	1	25
ENSMUSG00000030518	ENSMUST00000149851	SignalP-noTM	1	18
ENSMUSG00000060738	ENSMUST00000072943	SignalP-noTM	1	31
ENSMUSG00000035642	ENSMUST00000072725	SignalP-noTM	1	20
ENSMUSG00000035642	ENSMUST00000154853	SignalP-noTM	1	20
ENSMUSG00000035642	ENSMUST00000144858	SignalP-noTM	1	20
ENSMUSG00000035642	ENSMUST00000135998	SignalP-noTM	1	20
ENSMUSG00000035642	ENSMUST00000151840	SignalP-noTM	1	20
ENSMUSG00000035642	ENSMUST00000178078	SignalP-noTM	1	20
ENSMUSG00000035642	ENSMUST00000042627	SignalP-noTM	1	20
ENSMUSG00000031502	ENSMUST00000033898	SignalP-noTM	1	25
ENSMUSG00000034487	ENSMUST00000037853	SignalP-noTM	1	19
ENSMUSG00000022696	ENSMUST00000136381	SignalP-noTM	1	19
ENSMUSG00000022696	ENSMUST00000047446	SignalP-noTM	1	19
ENSMUSG00000047747	ENSMUST00000078525	SignalP-noTM	1	34
ENSMUSG00000034394	ENSMUST00000066283	SignalP-noTM	1	23
ENSMUSG00000015533	ENSMUST00000056117	SignalP-noTM	1	26
ENSMUSG00000070704	ENSMUST00000094649	SignalP-noTM	1	23
ENSMUSG00000070704	ENSMUST00000145617	SignalP-noTM	1	23
ENSMUSG00000070704	ENSMUST00000132667	SignalP-noTM	1	23
ENSMUSG00000028926	ENSMUST00000167567	SignalP-noTM	1	21
ENSMUSG00000016552	ENSMUST00000016696	SignalP-noTM	1	17
ENSMUSG00000016552	ENSMUST00000117725	SignalP-noTM	1	17
ENSMUSG00000051022	ENSMUST00000117944	SignalP-noTM	1	20
ENSMUSG00000051022	ENSMUST00000053116	SignalP-noTM	1	20
ENSMUSG00000051022	ENSMUST00000137142	SignalP-noTM	1	20
ENSMUSG00000051022	ENSMUST00000152057	SignalP-noTM	1	20
ENSMUSG00000025279	ENSMUST00000026315	SignalP-noTM	1	25
ENSMUSG00000074441	ENSMUST00000098895	SignalP-noTM	1	19
ENSMUSG00000044664	ENSMUST00000035715	SignalP-noTM	1	24
ENSMUSG00000079644	ENSMUST00000115261	SignalP-noTM	1	24
ENSMUSG00000074440	ENSMUST00000098893	SignalP-noTM	1	19
ENSMUSG00000074439	ENSMUST00000098892	SignalP-noTM	1	19
ENSMUSG00000033981	ENSMUST00000075316	SignalP-noTM	1	24
ENSMUSG00000033981	ENSMUST00000107745	SignalP-noTM	1	24
ENSMUSG00000020676	ENSMUST00000000342	SignalP-noTM	1	23
ENSMUSG00000030484	ENSMUST00000032683	SignalP-noTM	1	23
ENSMUSG00000020490	ENSMUST00000069941	SignalP-noTM	1	29
ENSMUSG00000020490	ENSMUST00000020792	SignalP-noTM	1	29
ENSMUSG00000020490	ENSMUST00000108818	SignalP-noTM	1	29
ENSMUSG00000035352	ENSMUST00000000194	SignalP-noTM	1	22
ENSMUSG00000038725	ENSMUST00000209244	SignalP-noTM	1	20
ENSMUSG00000038725	ENSMUST00000166957	SignalP-noTM	1	20
ENSMUSG00000038725	ENSMUST00000038336	SignalP-noTM	1	20
ENSMUSG00000032493	ENSMUST00000098345	SignalP-noTM	1	25
ENSMUSG00000082211	ENSMUST00000167683	SignalP-noTM	1	19
ENSMUSG00000002602	ENSMUST00000002677	SignalP-noTM	1	19
ENSMUSG00000002602	ENSMUST00000085948	SignalP-noTM	1	19
ENSMUSG00000034990	ENSMUST00000047025	SignalP-noTM	1	23
ENSMUSG00000034990	ENSMUST00000170106	SignalP-noTM	1	23
ENSMUSG00000054630	ENSMUST00000067790	SignalP-noTM	1	23
ENSMUSG00000031503	ENSMUST00000033899	SignalP-noTM	1	28
ENSMUSG00000053367	ENSMUST00000121024	SignalP-noTM	1	23
ENSMUSG00000045326	ENSMUST00000102620	SignalP-noTM	1	25
